,movieId,rating_mean,title,genres,databaseId
18831270,61986,3.38,Appaloosa (2008),Western,123917
18831815,62049,3.71,1984 (1956),Drama|Sci-Fi,132965
18832343,62081,3.26,Eagle Eye (2008),Action|Crime|Thriller|IMAX,146872
18834482,62137,3.0,Nights in Rodanthe (2008),Drama|Romance,192060
18834718,62155,3.39,Nick and Norah's Infinite Playlist (2008),Comedy|Drama|Romance,204477
18838484,62203,3.56,Martyrs (2008),Horror,165396
18839147,62235,3.48,Red (2008),Drama|Thriller,137303
18839316,62293,3.51,"Duchess, The (2008)",Drama|Romance,116458
18840203,62344,3.32,Rachel Getting Married (2008),Drama|Romance,92911
18841008,62374,3.59,Body of Lies (2008),Action|Drama|Thriller,176243
18843188,62376,3.42,City of Ember (2008),Adventure|Children|Sci-Fi,161296
18844528,62394,2.58,Max Payne (2008),Action|Crime|Drama|Thriller,159731
18845826,62434,3.24,Zack and Miri Make a Porno (2008),Comedy|Drama|Romance,192431
18849270,62437,3.12,W. (2008),Drama,170262
18849971,62439,3.16,My Best Friend's Girl (2008),Comedy|Romance,131948
18850403,62511,3.75,"Synecdoche, New York (2008)",Comedy|Drama,103991
18852067,62553,3.65,"Secret Life of Bees, The (2008)",Drama,168960
18852443,62849,3.69,RocknRolla (2008),Action|Crime,199948
18855257,62912,2.49,High School Musical 3: Senior Year (2008),Musical,123754
18855889,62999,3.23,Madagascar: Escape 2 Africa (2008),Action|Adventure|Animation|Children|Comedy|IMAX,170530
18858301,63062,3.69,Changeling (2008),Crime|Drama|Mystery,87090
18861227,63072,3.61,"Road, The (2009)",Adventure|Drama|Thriller,155661
18864687,63082,3.85,Slumdog Millionaire (2008),Crime|Drama|Romance,121678
18884689,63113,3.32,Quantum of Solace (2008),Action|Adventure|Thriller,111435
18891900,63131,3.54,Role Models (2008),Comedy,193059
18895599,63393,2.58,Camp Rock (2008),Comedy|Musical|Romance,144730
18895888,63436,2.75,Saw V (2008),Crime|Horror|Thriller,170756
18897211,63479,3.22,Sex Drive (2008),Comedy,103452
18898165,63540,1.84,Beverly Hills Chihuahua (2008),Adventure|Children|Comedy,144079
18898442,63826,3.26,Splinter (2008),Action|Horror|Thriller,187932
18898749,63853,3.17,Australia (2008),Adventure|Drama|War|Western,197481
18900159,63859,3.36,Bolt (2008),Action|Adventure|Animation|Children|Comedy,148773
18903761,63876,3.75,Milk (2008),Drama,140651
18907931,63992,2.42,Twilight (2008),Drama|Fantasy|Romance|Thriller,194583
18914060,64030,3.17,Transporter 3 (2008),Action|Adventure|Crime|Thriller,184022
18915873,64032,2.86,Four Christmases (2008),Comedy,178948
18916526,64114,3.46,Fireproof (2008),Drama|Romance,169586
18916728,64497,2.8,"Day the Earth Stood Still, The (2008)",Drama|Sci-Fi|Thriller|IMAX,159275
18918907,64614,3.92,Gran Torino (2008),Crime|Drama,79779
18932581,64620,3.77,Frost/Nixon (2008),Drama,205609
18935572,64622,3.78,"Reader, The (2008)",Drama|Romance,200009
18938141,64716,3.72,Seven Pounds (2008),Drama,161966
18942351,64839,3.79,"Wrestler, The (2008)",Drama,100727
18949221,64957,3.6,"Curious Case of Benjamin Button, The (2008)",Drama|Fantasy|Mystery|Romance,154189
18960028,64969,3.38,Yes Man (2008),Comedy,143259
18965807,65078,4.5,Jane Austen in Manhattan (1980),Drama|Romance,91519
18965808,65088,3.06,Bedtime Stories (2008),Adventure|Children|Comedy,160915
18967094,65126,3.31,Choke (2008),Comedy|Drama,174560
18967759,65130,3.52,Revolutionary Road (2008),Drama|Romance,197052
18969548,65188,4.06,Dear Zachary: A Letter to a Son About His Father (2008),Documentary,183631
18970532,65193,3.14,Wild Child (2008),Drama|Romance,157018
18970835,65216,3.59,Defiance (2008),Drama|Thriller|War,168084
18972223,65230,3.28,Marley & Me (2008),Comedy|Drama,122154
18974443,65310,3.0,Poultrygeist: Night of the Chicken Dead (2006),Comedy|Horror|Musical,180109
18974544,65465,3.24,Last Chance Harvey (2008),Drama|Romance,184134
18974892,65514,3.95,Ip Man (2008),Action|Drama|War,168985
18980844,65567,3.01,Passengers (2008),Drama|Mystery|Thriller,146189
18981086,65585,2.94,Bride Wars (2009),Comedy|Romance,88624
18982228,65612,3.61,Castaway (1986),Adventure|Drama,84007
18982459,65682,3.35,Underworld: Rise of the Lycans (2009),Action|Fantasy|Horror|Thriller,202588
18984737,65685,3.16,Inkheart (2008),Adventure|Fantasy,153492
18985466,65802,2.37,Paul Blart: Mall Cop (2009),Action|Comedy|Crime,198460
18986676,65810,3.2,Notorious (2009),Drama|Musical,93523
18986894,65866,3.45,Three Strangers (1946),Crime|Drama,156059
18986904,65882,3.19,"Uninvited, The (2009)",Drama|Horror|Mystery|Thriller,135307
18987351,65927,2.74,Night Train (2009),Action|Mystery|Thriller,199993
18987414,66090,3.42,Eden Lake (2008),Horror|Thriller,109323
18987921,66097,3.73,Coraline (2009),Animation|Fantasy|Thriller,120150
18994466,66156,3.3,"Escapist, The (2008)",Thriller,112455
18994600,66203,3.27,He's Just Not That Into You (2009),Comedy|Drama|Romance,180600
18996895,66304,2.72,Hotel for Dogs (2009),Adventure|Children|Comedy,184509
18997111,66385,3.53,Taking Chance (2009),Drama|War,96040
18997304,66509,3.11,Funny People (2009),Comedy|Drama,160652
18998849,66665,3.67,Away We Go (2009),Comedy|Drama|Romance,132051
19000096,66783,2.59,Friday the 13th (2009),Horror,141458
19000603,66934,3.96,Dr. Horrible's Sing-Along Blog (2008),Comedy|Drama|Musical|Sci-Fi,206064
19005350,67073,2.65,Day of the Dead (2008),Horror,134016
19005563,67087,3.58,"I Love You, Man (2009)",Comedy,113213
19009527,67098,3.66,Billy Budd (1962),Adventure,134981
19009561,67138,3.49,Live Free or Die (2006),Comedy|Crime,77818
19009633,67186,3.11,"Haunting in Connecticut, The (2009)",Horror|Thriller,82473
19010056,67197,2.96,Knowing (2009),Action|Drama|Mystery|Sci-Fi|Thriller,127275
19012670,67267,3.49,Sunshine Cleaning (2008),Comedy|Drama,87826
19013771,67408,3.14,Monsters vs. Aliens (2009),Animation|Sci-Fi|IMAX,107383
19016268,67534,2.94,Big Stan (2007),Comedy,168781
19016473,67734,3.41,Adventureland (2009),Comedy|Drama,162326
19019531,67784,3.01,"Cake Eaters, The (2007)",Drama,191818
19019615,67788,3.03,Confessions of a Shopaholic (2009),Comedy|Romance,122364
19020780,67839,3.42,"Lucky Ones, The (2008)",Comedy|Drama|War,155642
19020871,67867,1.67,Dragonball Evolution (2009),Action|Adventure|Fantasy|Sci-Fi,80576
19021427,67869,3.08,Flash Gordon (1936),Action|Adventure|Sci-Fi,124193
19021457,67892,3.15,Can-Can (1960),Comedy|Musical|Romance,83116
19021470,67997,3.83,In the Loop (2009),Comedy,149793
19022948,68135,3.08,17 Again (2009),Comedy|Drama,77609
19025801,68157,4.0,Inglourious Basterds (2009),Action|Drama|War,107554
19048850,68205,3.1,Crank: High Voltage (2009),Action|Comedy|Crime,198346
19050691,68237,4.02,Moon (2009),Drama|Mystery|Sci-Fi|Thriller,179943
19061626,68269,3.74,"Young Victoria, The (2009)",Drama|Romance,142850
19062378,68319,3.22,X-Men Origins: Wolverine (2009),Action|Sci-Fi|Thriller,184089
19069748,68358,3.85,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX,182674
19103128,68444,3.11,"Great Buck Howard, The (2008)",Comedy,125515
19103305,68522,3.89,Earth (2007),Documentary,137463
19103757,68554,3.27,Angels & Demons (2009),Crime|Drama|Mystery|Thriller,128786
19108079,68659,3.23,Fanboys (2009),Adventure|Comedy|Drama,104147
19108739,68791,3.12,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller,98165
19113272,68793,3.02,Night at the Museum: Battle of the Smithsonian (2009),Action|Comedy|IMAX,203457
19115645,68835,3.52,Were the World Mine (2008),Adventure|Fantasy|Musical|Romance,120709
19115744,68932,3.3,"Soloist, The (2009)",Drama|Musical,138451
19116311,68941,3.18,The Last House on the Left (2009),Drama|Horror|Thriller,158950
19116842,68952,3.16,Drag Me to Hell (2009),Comedy|Horror,79665
19119114,68954,3.97,Up (2009),Adventure|Animation|Children|Drama,133249
19145254,68965,1.57,Dance Flick (2009),Comedy|Musical,105979
19145332,69075,2.88,Trojan War (1997),Comedy,136293
19145368,69122,3.62,The Hangover (2009),Comedy|Crime,135571
19178800,69134,3.42,Antichrist (2009),Drama|Fantasy,181960
19180402,69278,2.7,Land of the Lost (2009),Action|Adventure|Comedy|Sci-Fi,173282
19181135,69406,3.51,"Proposal, The (2009)",Comedy|Romance,123015
19185566,69436,2.42,Year One (2009),Adventure|Comedy,99452
19186775,69453,2.89,"Land That Time Forgot, The (1975)",Adventure|Sci-Fi,152590
19186836,69481,3.73,"Hurt Locker, The (2008)",Action|Drama|Thriller|War,79698
19195135,69524,3.96,Raiders of the Lost Ark (1981),Action|Adventure,101775
19196438,69526,2.75,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX,175295
19205236,69542,3.15,K2 (1991),Adventure|Drama,85298
19205309,69604,3.55,Whatever Works (2009),Comedy|Romance,203950
19206373,69606,2.87,Ghosts of Girlfriends Past (2009),Comedy|Fantasy|Romance,148361
19207193,69640,3.3,Public Enemies (2009),Crime|Drama|Thriller,106662
19209772,69644,3.31,Ice Age: Dawn of the Dinosaurs (2009),Action|Adventure|Animation|Children|Comedy|Romance,105060
19212730,69654,3.59,Prison Break: The Final Break (2009),Action|Drama|Thriller,94189
19212957,69704,1.71,Night of the Living Dead 3D (2006),Adventure|Comedy|Fantasy|Horror,124079
19212995,69712,3.54,My Sister's Keeper (2009),Drama,151938
19213689,69844,3.85,Harry Potter and the Half-Blood Prince (2009),Adventure|Fantasy|Mystery|Romance|IMAX,159991
19227804,69951,3.41,"Imaginarium of Doctor Parnassus, The (2009)",Drama|Fantasy,94856
19229986,70159,3.39,Orphan (2009),Drama|Horror|Mystery|Thriller,88463
19231452,70183,3.25,"Ugly Truth, The (2009)",Comedy|Drama|Romance,89602
19233487,70208,3.16,"Perfect Getaway, A (2009)",Horror|Thriller,131411
19233930,70282,2.63,Aliens in the Attic (2009),Adventure|Children|Fantasy|Sci-Fi,156677
19234135,70286,3.81,District 9 (2009),Mystery|Sci-Fi|Thriller,86245
19252373,70293,3.51,Julie & Julia (2009),Comedy|Drama|Romance,119594
19255116,70301,2.62,Obsessed (2009),Crime|Drama|Thriller,164872
19255261,70305,2.81,Race to Witch Mountain (2009),Adventure|Children|Fantasy|Sci-Fi|Thriller,86652
19255934,70336,2.8,G.I. Joe: The Rise of Cobra (2009),Action|Adventure|Sci-Fi|Thriller,86272
19258029,70361,2.78,12 Rounds (2009),Action|Thriller,164565
19258314,70366,1.98,"Silent Night, Deadly Night Part 2 (1987)",Comedy|Horror,191759
19258359,70410,3.07,"Killing Room, The (2009)",Drama|Mystery|Thriller,152993
19258471,70562,3.18,"Ramen Girl, The (2008)",Comedy|Drama|Romance,103784
19258567,70565,2.84,"Goods: Live Hard, Sell Hard, The (2009)",Comedy,198425
19258741,70599,3.6,"Time Traveler's Wife, The (2009)",Drama|Romance|Sci-Fi,87664
19260667,70641,2.59,Miss March (2009),Comedy,104919
19260814,70643,3.34,Bandslam (2009),Comedy|Drama|Musical,103213
19260930,70695,2.4,"Haunting of Molly Hartley, The (2008)",Drama|Horror|Thriller,121328
19260975,70706,2.59,Fighting (2009),Action|Drama,177325
19261099,70742,3.39,"Matador, The (2008)",Documentary,149563
19261132,70833,3.42,Queen Kelly (1929),Drama,121015
19261144,70912,3.54,Goodbye Solo (2008),Drama,120552
19261243,70932,2.9,My Life in Ruins (2009),Comedy,131226
19261427,70946,2.26,Troll 2 (1990),Fantasy|Horror,151599
19261642,70994,2.61,Halloween II (2009),Horror|Thriller,146767
19261941,71135,3.45,Pandorum (2009),Horror|Sci-Fi|Thriller,167774
19264053,71156,3.21,"Men Who Stare at Goats, The (2009)",Action|Comedy|Drama,129907
19266552,71205,2.65,Jennifer's Body (2009),Comedy|Horror|Sci-Fi|Thriller,80235
19267522,71248,3.04,Extract (2009),Comedy,190538
19268188,71254,2.96,Gamer (2009),Action|Sci-Fi|Thriller,88936
19269860,71264,3.35,Cloudy with a Chance of Meatballs (2009),Animation|Children|Fantasy|IMAX,198626
19273369,71282,3.8,"Food, Inc. (2008)",Documentary,127588
19274765,71302,2.46,Attack of the 50 Foot Woman (1958),Comedy|Sci-Fi,97549
19274835,71325,2.97,Love Happens (2009),Comedy|Drama|Romance,165952
19275101,71379,3.01,Paranormal Activity (2007),Horror|Mystery|Thriller,127673
19280167,71429,3.44,World's Greatest Dad (2009),Comedy|Drama,188446
19280682,71462,3.9,"Cove, The (2009)",Documentary,191564
19281633,71464,3.59,"Serious Man, A (2009)",Comedy|Drama,80213
19284121,71494,2.83,"Haunted World of El Superbeasto, The (2009)",Action|Animation|Comedy|Horror|Thriller,181403
19284192,71500,3.42,Trick 'r Treat (2007),Comedy|Horror|Thriller,203054
19284877,71518,3.54,Whip It (2009),Comedy|Drama,102249
19286181,71522,3.36,Unmistaken Child (2008),Documentary,186972
19286199,71530,3.26,Surrogates (2009),Action|Sci-Fi|Thriller,177123
19289225,71535,3.77,Zombieland (2009),Action|Comedy|Horror,99715
19302778,71537,2.73,Fame (2009),Comedy|Drama|Musical|Romance,137927
19302929,71542,3.51,"September Issue, The (2009)",Documentary,174060
19303116,71571,2.44,Sorority Row (2009),Horror|Thriller,102290
19303269,71668,2.75,Couples Retreat (2009),Comedy|Romance,135060
19304162,71670,2.51,All About Steve (2009),Comedy,147821
19304533,71745,3.3,Where the Wild Things Are (2009),Adventure|Children|Drama|Fantasy|IMAX,130868
19306669,71838,3.71,Law Abiding Citizen (2009),Drama|Thriller,179081
19309239,71876,2.93,Amelia (2009),Drama,171851
19309407,71899,3.94,Mary and Max (2009),Animation|Comedy|Drama,122159
19312108,72011,3.7,Up in the Air (2009),Drama|Romance,109877
19318622,72129,2.86,Saw VI (2009),Crime|Horror|Mystery|Thriller,78887
19319630,72131,3.33,Michael Jackson's This Is It (2009),Documentary|Musical|IMAX,178464
19319958,72167,3.23,"Boondock Saints II: All Saints Day, The (2009)",Action|Crime|Drama|Thriller,142524
19320888,72226,3.86,Fantastic Mr. Fox (2009),Adventure|Animation|Children|Comedy|Crime,151752
19326904,72294,3.22,"Christmas Carol, A (2009)",Animation|Children|Drama|Fantasy|IMAX,79954
19327881,72308,3.55,Battlestar Galactica: The Plan (2009),Action|Adventure|Drama|Sci-Fi,135790
19328382,72378,2.75,2012 (2009),Action|Drama|Sci-Fi|Thriller,193658
19334427,72393,2.97,"Fourth Kind, The (2009)",Horror|Mystery|Sci-Fi|Thriller,118522
19335023,72395,3.55,Precious (2009),Drama,169319
19336392,72405,3.37,Bad Lieutenant: Port of Call New Orleans (2009),Crime|Drama,112116
19337228,72483,3.71,Keith (2008),Drama|Romance,102752
19337469,72489,3.11,Ninja Assassin (2009),Action|Crime|Drama|Thriller,75828
19338198,72591,2.86,"Patriot, The (1998)",Action|Thriller,170738
19338325,72605,3.46,Brothers (2009),Drama|Thriller|War,110109
19339064,72641,3.75,"Blind Side, The  (2009)",Drama,141210
19346567,72692,3.39,Mickey's Once Upon a Christmas (1999),Animation|Comedy|Fantasy,144978
19346665,72703,3.23,Me and Orson Welles (2008),Drama,116879
19346827,72731,3.18,"Lovely Bones, The (2009)",Crime|Drama|Fantasy|Horror|Thriller,77141
19348098,72733,3.59,Invictus (2009),Drama,113673
19349815,72737,3.5,"Princess and the Frog, The (2009)",Animation|Children|Fantasy|Musical|Romance,119570
19352043,72741,3.48,Everybody's Fine (2009),Drama,132610
19352473,72777,2.75,Invaders from Mars (1986),Horror|Sci-Fi,91030
19352530,72921,3.33,Snow White (1916),Fantasy|Romance,119247
19352575,72998,3.65,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,90950
19403463,73000,2.75,Nine (2009),Drama|Musical|Romance,172394
19403816,73015,3.25,It's Complicated (2009),Comedy|Romance,175195
19404994,73017,3.76,Sherlock Holmes (2009),Action|Crime|Mystery|Thriller,134633
19419867,73023,3.66,Crazy Heart (2009),Drama|Romance,139971
19421187,73089,2.86,Beyond a Reasonable Doubt (2009),Drama|Mystery,197292
19421284,73141,3.93,Moana (1926),Documentary,108897
19421291,73168,3.18,Carriers (2009),Drama|Horror|Thriller,87927
19421680,73183,3.72,"Friends of Eddie Coyle, The (1973)",Crime|Drama|Thriller,176777
19421805,73211,3.49,Pontypool (2008),Horror|Thriller,103749
19422498,73266,3.37,Youth in Revolt (2009),Comedy|Drama|Romance,152127
19423639,73319,3.31,Leap Year (2010),Comedy|Romance,107335
19424604,73321,3.46,"Book of Eli, The (2010)",Action|Adventure|Drama,192975
19430262,73390,3.27,Princess (2006),Action|Animation|Drama,90582
19430277,73511,2.72,Horsemen (2009),Crime|Drama|Horror|Mystery|Thriller,187904
19430413,73741,2.55,Ninja (2009),Action|Crime|Drama|Thriller,96621
19430475,73874,3.46,Blood and Bone (2009),Action|Drama,161771
19430592,73881,3.93,3 Idiots (2009),Comedy|Drama|Romance,169112
19431986,73929,2.63,Legion (2010),Action|Fantasy|Horror|Thriller,86995
19432896,74154,2.98,When in Rome (2010),Comedy|Romance,144298
19433616,74156,3.19,Edge of Darkness (2010),Drama|Thriller,99378
19434312,74228,3.63,Triangle (2009),Drama|Horror|Mystery|Thriller,77521
19436452,74275,3.3,I Love You Phillip Morris (2009),Comedy|Drama|Romance,85665
19437621,74448,3.25,"Royal Scandal, The (2001)",Crime|Mystery,76488
19437623,74450,2.92,Valentine's Day (2010),Comedy|Romance,132804
19438770,74452,2.64,"Wolfman, The (2010)",Horror|Thriller,94750
19439429,74458,3.96,Shutter Island (2010),Drama|Mystery|Thriller,194237
19458021,74488,3.53,Ondine (2009),Drama|Fantasy|Romance,132040
19458303,74508,3.88,Persuasion (2007),Drama|Romance,148555
19458652,74530,2.96,Percy Jackson & the Olympians: The Lightning Thief (2010),Adventure|Fantasy,191834
19460608,74532,2.7,Cop Out (2010),Action|Comedy|Crime,121179
19461257,74553,3.81,"Secret of Kells, The (2009)",Animation|Fantasy,150473
19462076,74580,2.73,"Spy Next Door, The (2010)",Action|Children|Comedy,78801
19462456,74685,3.24,"Crazies, The (2010)",Action|Drama|Horror|Sci-Fi|Thriller,133316
19463597,74688,3.17,Dear John (2010),Drama|Romance|War,151989
19464547,74754,2.44,"Room, The (2003)",Comedy|Drama|Romance,78267
19465141,74789,3.13,Alice in Wonderland (2010),Adventure|Fantasy|IMAX,159090
19472182,74795,3.37,Green Zone (2010),Action|Drama|Thriller|War,120320
19473762,74851,3.15,From Paris with Love (2010),Action|Crime,157619
19474844,74946,3.27,She's Out of My League (2010),Comedy,162517
19476117,74948,3.48,Harry Brown (2009),Crime|Drama|Thriller,134950
19476926,75341,3.44,Remember Me (2010),Drama|Romance,154409
19477756,75395,3.07,Frozen (2010),Drama|Horror|Thriller,107018
19478968,75803,2.8,Our Family Wedding (2010),Comedy,189236
19478993,75805,2.92,"Bounty Hunter, The (2010)",Action|Comedy|Romance,132254
19480072,75808,2.97,Dead Man Running (2009),Action|Crime|Drama|Thriller,186308
19480091,75985,3.25,Repo Men (2010),Action|Sci-Fi|Thriller,153576
19481343,76030,3.17,Case 39 (2009),Horror|Thriller,164888
19481814,76060,2.99,"Slammin' Salmon, The (2009)",Comedy,78510
19481929,76077,3.09,Hot Tub Time Machine (2010),Comedy|Sci-Fi,175203
19484823,76079,3.19,Chloe (2009),Drama|Thriller,76508
19485339,76093,3.92,How to Train Your Dragon (2010),Adventure|Animation|Children|Fantasy|IMAX,161259
19499247,76175,2.74,Clash of the Titans (2010),Action|Adventure|Drama|Fantasy,107807
19501706,76210,3.34,Defendor (2009),Comedy|Crime|Drama,134714
19502122,76251,3.63,Kick-Ass (2010),Action|Comedy,198707
19524874,76293,3.2,Date Night (2010),Action|Comedy|Romance,138081
19527033,76755,3.04,Peacock (2010),Thriller,176025
19527146,77191,3.02,Death at a Funeral (2010),Comedy,130184
19527493,77206,3.06,Diary of a Wimpy Kid (2010),Children|Comedy,82808
19528101,77223,3.25,"Caddy, The (1953)",Comedy|Musical,177261
19528109,77364,3.16,"Losers, The (2010)",Action|Adventure|Drama|Mystery|Thriller,116896
19528809,77414,3.39,"Last Song, The (2010)",Drama|Romance,184376
19529298,77449,2.4,Ben (1972),Horror|Thriller,192989
19529323,77455,3.9,Exit Through the Gift Shop (2010),Comedy|Documentary,140623
19532439,77561,3.5,Iron Man 2 (2010),Action|Adventure|Sci-Fi|Thriller|IMAX,114756
19544199,77665,2.17,Marmaduke (2010),Comedy,193842
19544281,77667,2.69,MacGruber (2010),Action|Comedy,130017
